SourcePort,DestinationPort,Protocol,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthofFwdPackets,TotalLengthofBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthStd,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,FwdHeaderLength,BwdHeaderLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,SYNFlagCount,RSTFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,Down/UpRatio,AveragePacketSize,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Inbound,Label,orig_pred,adv_pred,target_pred,orig_confidence,adv_confidence,perceptibility,perturbation_norm,best_iter
722.0,40330.002,17.0,1049846.151,402.222,62.044,2944.0,501527.147,1472.0,1472.0,12.022,99.919,3.446,48.717,304724.526,279851.805,206470.367,336084.607,764316.78,54021.046,360519.833,924627.099,161821.502,1014067.968,204362.29,120889.346,1135251.714,0.572,0.0,2588.653,4964.918,1472.0,55.658,4476.26,0.0,0.0,0.0,0.0,0.0,0.133,2208.0,526.603,154525.159,255.785,517675.036,257.083,219.558,175.583,3.955,381052.198,47962.714,605442.523,153935.196,873660.361,438215.948,121332.526,849943.477,1.0,LDAP,LDAP,-1,Benign,0.9903478622436523,0.977959930896759,inf,inf,inf
906.0,49120.0,17.0,435689.059,146.291,167.293,458.0,500105.728,229.0,229.0,17.928,259.276,12.174,49.989,339617.483,555263.522,614837.978,353841.418,287940.722,2435.646,157651.469,200002.045,180612.993,682642.514,568444.229,303566.856,222653.696,0.383,0.0,3875.206,1810.111,229.0,3.092,436199.134,0.0,0.0,0.0,0.0,0.0,0.129,343.5,346.188,29016.129,158.415,186475.584,41.018,588.071,17.039,20.361,12986.633,259229.421,389023.719,174347.317,439349.88,370009.829,779148.737,914819.003,1.0,NetBIOS,NetBIOS,-1,Benign,0.9999972581863403,0.5139771699905396,inf,inf,inf
834.0,56824.0,17.0,1.0,31.0,34.0,458.0,0.0,229.0,229.0,164.049,0.0,6.0,0.0,7222076.764,0.0,1.0,203.0,35007571.129,1885912.556,0.0,0.0,203.0,0.0,0.0,0.0,2026683.101,3.0,0.0,1008.0,0.0,229.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,3.0,343.5,1.0,0.0,0.0,0.0,-1.0,247.0,0.0,0.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,0.0,1.0,NetBIOS,NetBIOS,Benign,Benign,0.9999954700469971,0.47986650466918945,0.00012817743117921054,0.38136735558509827,528.0
21554.0,17263.0,6.0,1.0,1.0,46.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.667,0.0,10628400.903,0.0,0.0,0.0,3212566.181,0.0,0.0,0.0,42421.048,5535233.264,0.0,0.0,0.0,1280.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,25290.0,-1.0,0.0,40.0,0.0,2134459.03,0.0,4684588.126,20373861.165,0.0,0.0,2503392.063,1.0,Syn,Syn,Benign,Benign,0.5643140077590942,0.3545668125152588,4.3221982195973396e-05,0.38235193490982056,230.0
63173.002,38349.001,17.0,537769.508,111.899,238.867,1024.0,498423.49,512.0,512.0,21.644,30.399,11.337,36.785,184122.628,477186.031,1077448.27,37605.631,852488.0,365527.909,236487.109,1017538.433,86041.335,432041.945,393946.893,616588.921,335116.686,1.978,0.0,1852.662,1421.519,512.0,3.685,434692.027,0.0,0.0,0.0,0.0,0.0,0.073,768.0,121.26,116555.456,104.362,351956.028,482.699,624.218,165.072,23.21,304623.483,375556.156,251049.367,310587.475,125480.534,577925.079,57443.604,336939.207,1.0,MSSQL,MSSQL,-1,Benign,0.9827595949172974,0.9876481294631958,inf,inf,inf
52036.002,52102.002,6.0,1851617.016,46.0,46.0,12.0,6074.0,6.0,6.0,0.0,0.0,0.0,0.0,0.667,0.0,2930772.052,0.0,1640086.051,886003.354,1197176.975,992559.015,861368.032,487695.002,1222492.284,1376436.74,0.0,7.0,0.0,1280.0,1416.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,46.0,0.0,11036.0,-1.0,0.0,40.0,1799195.964,0.0,2502365.118,1915801.034,2477266.512,1517510.0,0.0,1304181.967,1.0,Syn,Syn,Benign,Benign,0.55986088514328,0.38459479808807373,0.0002806606062222272,0.1269885152578354,16.0
17427.999,8750.0,17.0,822060.868,831.372,14.127,1008.0,288701.493,504.0,504.0,15.491,41.2,11.023,31.985,288204.657,300912.748,541974.517,159055.287,229224.081,177726.778,503975.557,67976.672,240263.05,810645.302,285431.502,348695.53,326487.526,1.935,0.0,2230.412,3306.96,504.0,54.358,334902.626,0.0,0.0,0.0,0.0,0.0,0.017,756.0,335.007,130179.224,279.648,497211.793,303.968,211.237,114.547,3.965,137126.078,184708.034,77353.503,95041.013,1016577.392,342378.021,225428.87,439060.642,1.0,MSSQL,MSSQL,-1,Benign,0.9943637847900391,0.9919731616973877,inf,inf,inf
809.0,49664.0,17.0,197360.504,434.462,161.868,2944.0,238531.294,1472.0,1472.0,0.03,86.798,8.876,45.176,119398.069,380581.918,526699.051,43943.929,870253.594,160703.816,131097.671,343578.64,91658.773,472402.127,518315.483,456961.302,1038744.402,0.846,0.0,2317.187,3083.689,1472.0,64.041,198497.155,0.0,0.0,0.0,0.0,0.0,0.039,2208.0,844.7,72512.353,163.016,47538.651,446.406,210.802,66.127,21.364,218878.48,115355.872,98033.108,24296.349,116139.432,521787.903,853517.923,350076.068,1.0,LDAP,LDAP,-1,Benign,0.9868091344833374,0.9798511862754822,inf,inf,inf
60707.999,53.0,17.0,1.0,1.0,1734.0,88.0,753030.979,44.0,44.0,128.513,769.0,42.0,218.62,0.5,0.0,1.0,0.0,0.0,140608.996,0.0,799497.021,0.0,2407140.981,307889.19,204206.613,1496724.969,0.0,0.0,5907.0,29530.0,55.2,205.097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,1.0,0.0,1832.0,254094.992,-1.0,-1.0,0.0,15.0,0.0,161662.582,0.0,0.0,345880.15,2003721.77,718622.992,658812.014,0.0,Benign,Benign,UDP,UDP,1.0,0.5537704825401306,0.0002067574969260022,0.1253141462802887,5.0
826.0,50185.0,17.0,1.0,31.0,0.0,458.0,0.0,229.0,229.0,164.049,976.0,6.0,0.0,7629615.459,0.0,1.0,203.0,32399415.105,2342773.587,0.0,0.0,203.0,0.0,225905.359,0.0,2026683.101,3.0,0.0,0.0,0.0,229.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,3.0,343.5,1.0,0.0,0.0,0.0,-1.0,247.0,0.0,0.0,12414.0,8433.662,12414.0,0.0,0.0,0.0,0.0,0.0,1.0,NetBIOS,NetBIOS,Benign,Benign,0.9999951124191284,0.48281335830688477,0.00027973714168183506,0.37367913126945496,327.0
37261.0,45679.998,6.0,1.0,1.0,46.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.667,0.0,6090981.025,0.0,0.0,3046407.473,3518400.777,0.0,0.0,0.0,2025729.875,2611175.89,0.0,13.0,0.0,1280.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,15349.0,-1.0,0.0,40.0,2959315.983,0.0,2372482.903,3852540.91,7549779.665,0.0,0.0,6011995.975,1.0,Syn,Syn,Benign,Benign,0.5610061883926392,0.3866182565689087,0.00023444161342922598,0.24684539437294006,70.0
63285.998,44913.998,6.0,1200635.973,46.0,46.0,12.0,6074.0,6.0,6.0,0.0,0.0,6.0,12.573,215988.286,0.0,2686136.923,0.0,1939673.975,710994.306,1855308.714,1416402.989,0.0,1853960.99,1072797.39,1108939.714,0.0,4.0,0.0,1280.0,1416.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.5,1.0,0.0,46.0,6074.0,9808.0,-1.0,0.0,40.0,1677098.59,0.0,3661751.966,2066184.014,1061722.13,631223.926,0.0,1787471.029,1.0,Syn,Syn,Benign,Benign,0.5840683579444885,0.5458875298500061,0.00032343645580112934,0.12116905301809311,9.0
10177.0,48542.001,17.0,1181366.991,659.92,47.644,854.0,231762.862,427.0,427.0,10.636,238.67,3.521,53.846,85519.435,416442.189,946596.478,338094.027,792141.206,329000.86,247922.315,155968.274,193378.598,1146583.567,136345.901,386960.606,527505.366,0.096,0.0,731.582,5616.229,427.0,45.699,398047.051,0.0,0.0,0.0,0.0,0.0,0.031,640.5,503.364,23956.493,223.462,280702.617,139.538,279.698,99.938,0.425,229036.681,184690.217,554469.322,59663.091,713897.258,9805.007,549681.115,96426.943,1.0,MSSQL,MSSQL,-1,Benign,0.9935128092765808,0.991242527961731,inf,inf,inf
730.0,29712.0,17.0,1.0,31.0,34.0,458.0,0.0,229.0,229.0,164.049,976.0,6.0,0.0,14132871.735,0.0,1.0,203.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,229.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,2.1,343.5,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,26139394.163,1.0,NetBIOS,NetBIOS,Benign,Benign,0.9999967813491821,0.3537183105945587,0.0003181924403179437,0.43935665488243103,1420.0
11835.0,43481.001,17.0,1104551.013,297.839,194.44,806.0,361538.132,403.0,403.0,12.72,164.801,7.77,66.75,149105.899,72688.92,537181.052,166116.271,442845.209,211558.188,206238.099,575908.45,212788.503,973936.919,466567.483,75039.518,853258.743,0.088,0.0,3690.016,4735.696,403.0,13.463,68216.904,0.0,0.0,0.0,0.0,0.0,0.081,604.5,411.45,75054.858,2.589,551802.262,505.874,634.87,33.656,42.529,63555.859,45781.654,463122.973,159594.899,656081.798,487286.703,901291.948,456727.683,1.0,MSSQL,MSSQL,-1,Benign,0.9867619276046753,0.992155909538269,inf,inf,inf
642.0,17257.0,17.0,482469.141,435.517,199.492,2944.0,460822.138,1472.0,1472.0,5.613,68.833,4.104,57.878,343926.638,484700.636,613206.027,217472.324,750763.87,357153.999,61889.063,211139.932,65793.41,1189426.103,120082.591,251954.951,234682.379,2.353,0.0,2683.147,3352.606,1472.0,56.654,371311.49,0.0,0.0,0.0,0.0,0.0,0.201,2208.0,188.701,85649.383,144.676,330135.469,568.419,289.702,3.363,34.086,66249.704,121234.965,550933.234,114181.872,847645.953,402285.437,137209.596,530608.357,1.0,LDAP,LDAP,-1,Benign,0.9790970683097839,0.9705371856689453,inf,inf,inf
1016.0,40806.998,17.0,1184396.656,316.719,129.843,2944.0,369658.113,1472.0,1472.0,3.552,32.771,0.516,15.74,199373.217,338096.2,413658.488,14361.557,367339.758,300354.941,568225.958,769953.044,96525.505,514402.897,142570.014,656479.139,810063.275,0.192,0.0,2395.973,2404.025,1472.0,60.829,372688.125,0.0,0.0,0.0,0.0,0.0,0.21,2208.0,325.418,28662.234,117.083,439123.663,398.846,52.502,185.414,4.694,73631.807,112254.228,601724.05,395052.623,690449.515,23560.166,106227.231,1011488.141,1.0,LDAP,LDAP,-1,Benign,0.9898329973220825,0.9789437055587769,inf,inf,inf
46445.001,19048.0,17.0,277458.457,718.243,32.928,1438.0,378393.628,389.0,330.0,38.789,142.416,14.055,27.981,267779.311,77515.006,918159.441,301581.13,301127.287,180341.103,286314.789,1027522.627,77379.172,395761.146,327649.121,812767.44,453006.367,0.687,0.0,1838.739,5384.717,353.6,42.807,246087.0,0.0,0.0,0.0,0.0,0.0,0.032,442.0,178.246,82450.194,16.709,48266.74,64.971,81.933,92.2,26.3,381813.245,474492.395,98876.192,135221.782,836241.603,39116.709,367512.496,802685.528,1.0,UDP,UDP,-1,Benign,0.9334113597869873,0.8861621022224426,inf,inf,inf
48706.002,60927.0,6.0,1.0,1.0,46.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.667,0.0,7173444.913,0.0,0.0,0.0,2838618.948,0.0,0.0,519232.991,3530644.826,1336418.037,0.0,20.0,0.0,1280.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,46.0,0.0,18712.0,-1.0,0.0,40.0,1399599.469,0.0,0.0,2220038.994,0.0,797588.089,0.0,0.0,1.0,Syn,Syn,Benign,Benign,0.5597561001777649,0.4157087206840515,0.00011400197399780154,0.24235834181308746,793.0
61849.999,61333.002,17.0,1156509.069,137.904,98.163,918.0,411707.052,459.0,459.0,20.375,311.678,7.793,41.958,391453.829,70881.055,143970.04,213394.195,699482.487,184265.019,594582.851,1048577.677,222911.942,78425.688,227874.541,391737.64,1157903.352,1.153,0.0,124.263,2786.264,459.0,55.431,348212.122,0.0,0.0,0.0,0.0,0.0,0.014,688.5,396.767,9271.59,231.136,235301.662,122.115,632.045,26.385,5.342,289024.814,198131.965,656334.423,87344.256,1107711.708,52882.367,328564.109,422214.598,1.0,MSSQL,MSSQL,-1,Benign,0.9843131303787231,0.9813616871833801,inf,inf,inf
51323.0,3549.0,17.0,128702.783,750.998,251.229,766.0,216125.47,383.0,383.0,18.84,195.181,13.32,25.279,306097.005,221198.877,358710.04,365104.796,869205.801,8671.609,640767.194,1105957.825,78919.161,152.635,291102.649,334212.531,630989.83,2.118,0.0,727.567,2918.664,383.0,22.536,280310.348,0.0,0.0,0.0,0.0,0.0,0.14,574.5,510.602,150660.121,248.672,533441.898,117.212,219.97,109.222,20.073,275217.018,286918.266,36447.338,243414.215,595646.211,157441.182,300404.344,607181.911,1.0,UDP,UDP,-1,Benign,0.897595226764679,0.858004093170166,inf,inf,inf
642.0,20184.001,17.0,1037015.698,753.983,39.832,2944.0,20616.013,1472.0,1472.0,19.478,323.556,13.412,23.711,90413.269,29621.474,1196980.972,357901.862,351602.639,153856.713,203087.799,938959.903,269459.473,453813.8,428669.538,59571.306,244082.864,2.183,0.0,2791.859,6231.425,1472.0,36.616,324772.734,0.0,0.0,0.0,0.0,0.0,0.015,2208.0,190.702,48262.684,156.31,152429.18,509.158,523.24,83.657,11.068,382260.864,414959.141,70991.531,183061.573,792730.642,477836.986,620095.072,694708.693,1.0,LDAP,LDAP,-1,Benign,0.9907235503196716,0.9666900038719177,inf,inf,inf
900.0,62271.999,17.0,1035079.479,439.588,22.858,2944.0,126967.313,1472.0,1472.0,11.53,51.469,10.501,0.098,110912.014,102444.183,1040955.486,51567.566,990445.385,55636.209,378799.682,127751.123,280817.872,333544.481,6661.06,694608.276,972721.193,2.42,0.0,2166.405,2482.22,1472.0,6.55,6198.638,0.0,0.0,0.0,0.0,0.0,0.217,2208.0,793.604,67707.081,112.916,345646.9,60.358,553.898,68.131,25.15,135997.24,323834.641,358995.727,109660.909,683445.354,484911.445,296034.273,196875.123,1.0,LDAP,LDAP,-1,Benign,0.9873589873313904,0.9816489815711975,inf,inf,inf
25264.0,57792.001,17.0,996678.531,209.832,217.52,804.0,369109.293,402.0,402.0,17.43,132.133,2.93,29.462,132980.832,126245.592,1075369.119,176148.549,557827.96,196881.291,5460.485,773344.805,282402.997,318461.768,544379.534,483638.962,295907.409,1.942,0.0,1180.096,632.774,402.0,34.605,46149.696,0.0,0.0,0.0,0.0,0.0,0.101,603.0,418.349,5841.216,46.145,432581.576,423.481,122.725,111.115,7.079,268430.882,177401.012,522029.884,18879.593,878602.607,349993.708,117547.495,491987.957,1.0,MSSQL,MSSQL,-1,Benign,0.969944417476654,0.46635276079177856,inf,inf,inf
630.0,33967.001,17.0,106883.622,508.82,160.807,2944.0,78582.894,1472.0,1472.0,13.785,335.513,0.16,69.685,337771.878,215955.31,834891.287,369920.367,726824.787,359032.188,668193.956,172427.834,263588.113,117684.231,321748.469,327529.817,163847.084,0.843,0.0,1145.152,501.39,1472.0,55.659,11631.775,0.0,0.0,0.0,0.0,0.0,0.097,2208.0,33.959,122177.016,300.024,73550.082,11.334,472.312,37.631,31.288,97667.13,45196.724,222377.484,184573.142,235172.656,274967.437,446931.212,135934.146,1.0,LDAP,LDAP,-1,Benign,0.9862725734710693,0.9762392640113831,inf,inf,inf
19352.999,13821.0,6.0,1362592.05,46.0,46.0,12.0,6074.0,6.0,6.0,0.0,0.0,6.0,0.0,0.667,0.0,4309308.806,0.0,1017941.018,305182.205,2311136.035,806165.979,3599430.932,0.0,1706637.457,3288760.13,0.0,7.0,0.0,1280.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.5,1.0,0.0,46.0,6074.0,11136.0,-1.0,0.0,40.0,979217.6,0.0,2191182.029,1584930.016,4219568.932,0.0,0.0,2506780.087,1.0,Syn,Syn,Benign,Benign,0.5805116891860962,0.5481371283531189,0.00016784480249043554,0.16267196834087372,27.0
881.0,60414.0,17.0,1.0,31.0,0.0,422.0,0.0,211.0,211.0,164.049,976.0,6.0,292.605,11728264.749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,225905.359,0.0,0.0,0.0,0.0,1008.0,0.0,211.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,3.0,316.5,1.0,0.0,0.0,4378.0,-1.0,247.0,20.0,0.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,0.0,1.0,NetBIOS,NetBIOS,Benign,Benign,0.9999960660934448,0.4711664617061615,8.087611058726907e-05,0.3401264548301697,1656.0
900.0,64484.0,17.0,526585.427,790.306,75.787,2912.0,230267.354,1456.0,1456.0,5.697,18.008,7.796,14.482,1380.539,267124.021,1087677.122,179950.151,867760.539,196058.253,497556.755,520191.812,111128.264,752475.526,536137.093,200512.535,209545.961,2.234,0.0,3148.322,4545.616,1456.0,52.953,400246.348,0.0,0.0,0.0,0.0,0.0,0.073,2184.0,35.218,18026.631,45.808,391371.035,333.207,636.591,186.935,1085.945,219586.428,225934.924,165387.952,152262.811,458779.689,626403.454,1186577.235,201124.392,1.0,LDAP,LDAP,-1,Benign,0.99126136302948,0.9836744070053101,inf,inf,inf
57733.0,53.0,17.0,143073.662,1.0,1508.798,84.0,748781.088,42.0,42.0,117.045,645.259,23.882,240.634,0.5,0.0,1.0,0.0,0.0,0.0,20589.639,1119870.744,0.0,1783861.434,263850.434,120265.774,1770227.9,0.0,0.0,12472.771,24340.594,48.4,83.582,0.0,0.0,0.0,0.0,0.0,0.0,0.547,60.5,1.0,0.0,1500.299,0.0,-1.0,-1.0,0.0,38.231,0.0,395848.732,0.0,0.0,0.0,1309685.516,939320.16,451132.737,0.0,Benign,Benign,UDP,UDP,1.0,0.7793794274330139,0.0002234836429124698,0.11603426933288574,6.0
56540.001,53.0,17.0,765759.981,1107.0,2124.0,180.0,804996.004,90.0,90.0,78.942,0.0,22.0,0.0,0.5,0.0,88209.003,0.0,0.0,0.0,735503.289,0.0,0.0,3063138.073,243042.886,1109703.865,561163.013,0.0,0.0,7237.0,20910.0,96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5,2088.0,0.0,2085.0,0.0,-1.0,-1.0,0.0,27.0,0.0,1037093.775,0.0,0.0,755584.911,1843005.285,0.0,97124.999,0.0,Benign,Benign,UDP,UDP,1.0,0.40390726923942566,0.00020997603132855147,0.041574057191610336,5.0
46779.998,29469.0,17.0,324549.507,204.984,132.148,778.0,233712.259,389.0,389.0,8.686,194.111,10.043,31.63,308695.751,541215.601,695825.725,71203.552,255814.455,1699.546,662631.043,603084.21,133784.94,30365.784,377840.056,635950.452,170170.863,1.513,0.0,2737.056,3713.472,389.0,15.858,334001.62,0.0,0.0,0.0,0.0,0.0,0.071,583.5,649.358,114598.475,101.596,463199.223,7.815,139.326,139.182,21.179,60224.284,213638.926,237649.414,22671.198,798984.839,270770.952,550391.385,770275.19,1.0,UDP,UDP,-1,Benign,0.8892056941986084,0.8416863679885864,inf,inf,inf
43595.002,44748.001,17.0,656927.38,781.081,100.176,2088.0,260024.129,393.0,321.0,43.08,149.183,1.589,50.391,321187.066,288157.509,1165806.887,121809.089,1265411.66,423670.387,75930.126,691278.661,19289.253,676328.601,479266.274,334198.902,374536.332,0.356,0.0,865.657,2218.008,344.143,64.434,402181.441,0.0,0.0,0.0,0.0,0.0,0.028,401.5,821.264,60878.63,104.662,65140.027,548.909,326.01,87.479,16.404,280063.453,267031.141,718198.983,318136.186,183868.307,39056.463,99545.145,299023.137,1.0,UDP,UDP,-1,Benign,0.9171841740608215,0.8874487280845642,inf,inf,inf
18642.999,39507.999,17.0,277641.35,799.581,36.794,868.0,185938.001,434.0,434.0,17.278,366.958,10.678,46.778,239971.915,127496.568,398990.032,243832.934,189930.47,205585.843,564637.088,171714.847,100491.136,1154883.988,321576.127,731838.913,1026759.032,2.306,0.0,3830.6,4839.661,434.0,47.847,163208.173,0.0,0.0,0.0,0.0,0.0,0.018,651.0,502.88,76705.655,64.39,389675.601,371.473,124.822,135.975,13.86,60964.803,425957.905,319261.824,385835.819,85675.945,239636.698,915671.949,99788.596,1.0,MSSQL,MSSQL,-1,Benign,0.9936683773994446,0.9929364323616028,inf,inf,inf
900.0,9055.0,17.0,356354.711,832.25,225.281,2944.0,555551.029,1472.0,1472.0,18.805,99.386,2.086,60.109,363307.221,412522.706,846867.269,46584.06,1170584.489,8240.161,159266.66,110447.009,81233.357,436933.59,180915.193,377618.234,872061.251,2.127,0.0,3581.323,3385.738,1472.0,60.893,214477.909,0.0,0.0,0.0,0.0,0.0,0.049,2208.0,55.26,9831.397,180.705,67126.407,305.3,308.412,38.799,1489.247,259420.721,11295.336,396343.701,44302.529,121630.271,240886.68,280409.8,277357.203,1.0,LDAP,LDAP,-1,Benign,0.9921431541442871,0.9759430289268494,inf,inf,inf
755.0,28928.0,17.0,665756.706,793.894,50.121,2944.0,526111.314,1472.0,1472.0,3.085,364.849,10.479,59.594,81635.035,227173.48,620276.437,340592.756,373032.741,305281.739,407702.77,949810.456,177715.863,402187.655,208634.162,238860.86,293841.088,0.5,0.0,1889.569,5749.422,1472.0,36.397,133116.228,0.0,0.0,0.0,0.0,0.0,0.196,2208.0,840.401,66314.503,309.822,341013.208,398.309,251.351,9.281,32.206,171215.549,49332.085,221675.906,289173.341,517010.463,178940.295,891286.321,44117.52,1.0,LDAP,LDAP,-1,Benign,0.9855620265007019,0.9766322374343872,inf,inf,inf
63868.0,53.0,17.0,1.0,1.0,1885.0,94.0,782426.018,47.0,47.0,132.441,617.0,18.0,217.607,0.5,0.0,1.0,0.0,0.0,105608.953,0.0,1458686.026,0.0,2739578.912,93123.449,751528.936,1039463.972,0.0,0.0,13270.0,29090.0,53.4,181.135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.75,36.0,0.0,1608.0,285374.999,-1.0,68.0,0.0,33.0,0.0,567544.135,0.0,0.0,0.0,1642664.098,739024.024,157423.997,0.0,Benign,Benign,UDP,UDP,1.0,0.569721519947052,0.00020140506967436522,0.1316545158624649,9.0
594.0,53549.999,17.0,1.0,1.0,0.0,458.0,0.0,229.0,229.0,164.049,0.0,6.0,0.0,7253691.637,0.0,1.0,203.0,34213999.245,2344197.445,0.0,0.0,203.0,0.0,225905.359,501564.292,2026683.101,3.0,0.0,0.0,0.0,229.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,3.0,343.5,1.0,0.0,0.0,0.0,-1.0,247.0,20.0,0.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,0.0,1.0,NetBIOS,NetBIOS,Benign,Benign,0.9999979734420776,0.48133382201194763,0.0002086494059767574,0.3794023394584656,313.0
884.0,50172.0,17.0,510670.49,715.475,66.177,494.0,84310.662,247.0,247.0,10.752,325.317,11.364,33.839,199017.659,485894.466,1028862.649,51816.66,297165.361,366385.889,85284.473,553550.676,10966.363,1015006.628,364642.552,395655.469,820590.395,1.412,0.0,1105.449,2636.28,247.0,9.528,62790.838,0.0,0.0,0.0,0.0,0.0,0.13,370.5,127.345,143568.332,138.963,169274.541,591.656,174.015,10.302,15.96,46100.679,211843.051,532912.455,139272.104,1097202.329,475142.327,356479.52,230336.362,1.0,NetBIOS,NetBIOS,-1,Benign,0.9999953508377075,0.9749152064323425,inf,inf,inf
37588.001,443.0,6.0,1.0,1.0,4659.0,1771.0,1989464.04,517.0,0.0,0.0,0.0,0.0,660.702,0.5,0.0,2476168.017,0.0,299904.005,0.0,1560190.765,4914341.166,0.0,11915222.91,0.0,963787.522,3365831.073,0.0,0.0,0.0,65841.999,263.519,0.0,15187.936,0.0,0.0,1.0,0.0,0.0,0.0,273.654,2291.0,67986.997,5581.0,1464658.999,28832.0,7213.0,0.0,44.0,0.0,14892.86,0.0,0.0,3845564.658,1017032.482,5027359.201,7601769.178,0.0,Benign,Benign,UDPLag,UDPLag,1.0,0.44476377964019775,0.0002050538605544716,0.03713523969054222,31.0
64438.998,23890.001,17.0,247269.899,110.849,121.942,1236.0,377457.796,618.0,618.0,4.877,340.416,10.724,5.566,58634.95,400187.381,323835.27,167958.137,584887.343,159944.603,9980.291,724696.846,189957.297,906860.265,504363.21,727905.164,1009003.811,1.854,0.0,4201.882,4918.327,618.0,43.736,166073.506,0.0,0.0,0.0,0.0,0.0,0.004,927.0,143.09,95245.51,244.858,58076.165,315.81,518.894,178.808,0.688,69628.408,189150.209,23347.13,241706.246,201432.935,553980.46,856743.173,1120695.429,1.0,MSSQL,MSSQL,-1,Benign,0.9871675372123718,0.9878004789352417,inf,inf,inf
42268.999,38647.0,17.0,930750.082,112.563,316.461,802.0,263609.02,401.0,401.0,10.982,63.974,9.601,69.376,335929.935,5118.754,649945.815,361908.634,433141.21,229956.938,329259.454,758712.825,210141.39,605409.184,285180.69,7365.624,325723.285,0.521,0.0,2521.494,1576.42,401.0,1.549,237259.864,0.0,0.0,0.0,0.0,0.0,0.16,601.5,824.988,28870.823,18.81,509350.094,637.032,88.687,169.793,4.703,125444.652,235247.098,293604.275,154824.388,346114.233,431254.038,508260.494,432084.156,1.0,UDP,UDP,-1,Benign,0.8520128130912781,0.6653199195861816,inf,inf,inf
60772.001,54379.998,17.0,397086.581,600.937,313.598,990.0,311342.031,495.0,495.0,12.335,226.419,10.017,17.459,259109.108,471903.549,244804.15,344139.103,1029579.894,279356.471,254195.011,343194.253,94984.782,731928.489,151521.825,127463.135,178120.264,2.243,0.0,3216.05,1060.7,495.0,65.884,356530.604,0.0,0.0,0.0,0.0,0.0,0.077,742.5,20.174,5307.318,311.303,456895.373,472.838,64.278,96.056,437.021,293324.731,53008.679,324228.961,229256.246,584487.296,120193.157,635054.325,862778.194,1.0,MSSQL,MSSQL,-1,Benign,0.9876328706741333,0.9874328970909119,inf,inf,inf
971.0,16224.0,17.0,1.0,31.0,34.0,458.0,0.0,229.0,229.0,164.049,976.0,6.0,0.0,10396944.461,0.0,1.0,203.0,0.0,0.0,0.0,0.0,203.0,0.0,225905.359,0.0,0.0,3.0,0.0,1008.0,0.0,229.0,237.597,0.0,0.0,0.0,0.0,0.0,0.0,3.0,343.5,1.0,0.0,0.0,0.0,-1.0,-1.0,20.0,0.0,12414.0,8433.662,12414.0,12414.0,0.0,0.0,0.0,27927863.59,1.0,NetBIOS,NetBIOS,Benign,Benign,0.999994158744812,0.3506799340248108,0.00011288061796221882,0.3873249590396881,1392.0
